n_obs,d,sim,alpha_param,beta_param,B,test_stat,reject
100,1,163,0.6,1,100,239.537018622843,1
100,1,164,0.6,1,100,5.90222319125358,0
100,1,165,0.6,1,100,30.0817921341142,1
100,1,166,0.6,1,100,4.70258966500218,0
100,1,167,0.6,1,100,0.428750724053902,0
100,1,168,0.6,1,100,36.3871350791209,1
100,1,169,0.6,1,100,7553.52218862434,1
100,1,170,0.6,1,100,0.328757669566573,0
100,1,171,0.6,1,100,35.2161150903965,1
100,1,172,0.6,1,100,7.11482410939909,0
100,1,173,0.6,1,100,3.61542076102095,0
100,1,174,0.6,1,100,5.35317914255936,0
100,1,175,0.6,1,100,2.0620138849021,0
100,1,176,0.6,1,100,0.980784236086881,0
100,1,177,0.6,1,100,19.2646476822825,1
100,1,178,0.6,1,100,11.6415240966887,1
100,1,179,0.6,1,100,6.2886208560868,0
100,1,180,0.6,1,100,18.6102556428401,1
100,1,181,0.6,1,100,0.537472622084177,0
100,1,182,0.6,1,100,14.5304515294829,1
100,1,183,0.6,1,100,8.72456611894806,0
100,1,184,0.6,1,100,2.83748889314661,0
100,1,185,0.6,1,100,0.376906055931542,0
100,1,186,0.6,1,100,8.72547747723426,0
100,1,187,0.6,1,100,2.36756266336729,0
100,1,188,0.6,1,100,94.583588033231,1
100,1,189,0.6,1,100,0.92542618838162,0
100,1,190,0.6,1,100,13.1397776038801,1
100,1,191,0.6,1,100,66.7630618151339,1
100,1,192,0.6,1,100,8.24679502838382,0
100,1,193,0.6,1,100,0.27788879292876,0
100,1,194,0.6,1,100,6.84084612270307,0
100,1,195,0.6,1,100,1.50965309103239,0
100,1,196,0.6,1,100,223.841229368201,1
100,1,197,0.6,1,100,0.781459424483508,0
100,1,198,0.6,1,100,25.2356203484987,1
100,1,199,0.6,1,100,192.101609206647,1
100,1,200,0.6,1,100,83.463548972838,1
100,1,1,0.7,1,100,7.76131602342447,0
100,1,2,0.7,1,100,0.130185768492656,0
100,1,3,0.7,1,100,1.07982382387232,0
100,1,4,0.7,1,100,0.110928124063485,0
100,1,5,0.7,1,100,51.0681145750693,1
100,1,6,0.7,1,100,0.128935774227317,0
100,1,7,0.7,1,100,0.33831852054331,0
100,1,8,0.7,1,100,0.652114184471022,0
100,1,9,0.7,1,100,0.262713126411,0
100,1,10,0.7,1,100,7.45168557745558,0
100,1,11,0.7,1,100,0.165525791495722,0
100,1,12,0.7,1,100,2.34033196776267,0
100,1,13,0.7,1,100,0.874662390983407,0
100,1,14,0.7,1,100,2.96786119768868,0
100,1,15,0.7,1,100,0.0776747404663227,0
100,1,16,0.7,1,100,0.632069482008145,0
100,1,17,0.7,1,100,15.8365437550947,1
100,1,18,0.7,1,100,1.15712516047673,0
100,1,19,0.7,1,100,1.1427898592481,0
100,1,20,0.7,1,100,0.0720492016030908,0
100,1,21,0.7,1,100,0.693822263699382,0
100,1,22,0.7,1,100,0.049713431621696,0
100,1,23,0.7,1,100,1.49039074645466,0
100,1,24,0.7,1,100,0.0797109217276275,0
100,1,25,0.7,1,100,0.264460225405959,0
100,1,26,0.7,1,100,0.287314349874531,0
100,1,27,0.7,1,100,24.9585229823872,1
100,1,28,0.7,1,100,8.60935419776123,0
100,1,29,0.7,1,100,0.535935649300762,0
100,1,30,0.7,1,100,0.514407059927334,0
100,1,31,0.7,1,100,0.111637634714574,0
100,1,32,0.7,1,100,0.0501691070677964,0
100,1,33,0.7,1,100,8.83080879539216,0
100,1,34,0.7,1,100,0.570391264191789,0
100,1,35,0.7,1,100,0.116440116055562,0
100,1,36,0.7,1,100,0.0566906744109906,0
100,1,37,0.7,1,100,6.505766754185,0
100,1,38,0.7,1,100,4.0785560764867,0
100,1,39,0.7,1,100,0.141869050603977,0
100,1,40,0.7,1,100,0.1707976464365,0
100,1,41,0.7,1,100,0.954222029859046,0
100,1,42,0.7,1,100,1.74613358050253,0
100,1,43,0.7,1,100,0.163747686384383,0
100,1,44,0.7,1,100,0.364102629961018,0
100,1,45,0.7,1,100,0.205287896829856,0
100,1,46,0.7,1,100,1.52007563719572,0
100,1,47,0.7,1,100,0.191688837631159,0
100,1,48,0.7,1,100,38.1947316542091,1
100,1,49,0.7,1,100,0.149032030948203,0
100,1,50,0.7,1,100,1.04082024383694,0
100,1,51,0.7,1,100,0.336619775572671,0
100,1,52,0.7,1,100,0.235208293044195,0
100,1,53,0.7,1,100,0.47325292254447,0
100,1,54,0.7,1,100,7.34939273089213,0
100,1,55,0.7,1,100,0.117743535554675,0
100,1,56,0.7,1,100,0.109401519059753,0
100,1,57,0.7,1,100,0.237831716006172,0
100,1,58,0.7,1,100,0.332830708191905,0
100,1,59,0.7,1,100,0.122630996962663,0
100,1,60,0.7,1,100,1.73265371107309,0
100,1,61,0.7,1,100,8.7818323171233,0
100,1,62,0.7,1,100,0.627250458168525,0
100,1,63,0.7,1,100,6.34270288670933,0
100,1,64,0.7,1,100,1.88242394164062,0
100,1,65,0.7,1,100,15.311904148658,1
100,1,66,0.7,1,100,0.708434332198565,0
100,1,67,0.7,1,100,11.3094174073574,1
100,1,68,0.7,1,100,1.60470152632565,0
100,1,69,0.7,1,100,0.150175843162183,0
100,1,70,0.7,1,100,4.05883827278937,0
100,1,71,0.7,1,100,0.667071659848555,0
100,1,72,0.7,1,100,0.133419437512822,0
100,1,73,0.7,1,100,1.06537356155582,0
100,1,74,0.7,1,100,9.86483734871763,0
100,1,75,0.7,1,100,0.180849643829168,0
100,1,76,0.7,1,100,2.27751473537176,0
100,1,77,0.7,1,100,6.24991249508524,0
100,1,78,0.7,1,100,0.199816676965242,0
100,1,79,0.7,1,100,3.10670972909791,0
100,1,80,0.7,1,100,10.1086078431656,1
100,1,81,0.7,1,100,4.02960509483077,0
100,1,82,0.7,1,100,0.343618176550658,0
100,1,83,0.7,1,100,1.66151586918678,0
100,1,84,0.7,1,100,5.01799893655352,0
100,1,85,0.7,1,100,0.278326275498989,0
100,1,86,0.7,1,100,5.7874014494376,0
100,1,87,0.7,1,100,0.0733973660623981,0
100,1,88,0.7,1,100,0.304040773620908,0
100,1,89,0.7,1,100,4.91028685755869,0
100,1,90,0.7,1,100,20.8406030051993,1
100,1,91,0.7,1,100,0.135292332262919,0
100,1,92,0.7,1,100,0.161894976221427,0
100,1,93,0.7,1,100,1.25678627736004,0
100,1,94,0.7,1,100,0.137283699267725,0
100,1,95,0.7,1,100,1.89035622403283,0
100,1,96,0.7,1,100,1.27088336744562,0
100,1,97,0.7,1,100,20.68272185165,1
100,1,98,0.7,1,100,56.0333093864906,1
100,1,99,0.7,1,100,4.60064859584899,0
100,1,100,0.7,1,100,0.211481032291592,0
100,1,101,0.7,1,100,1.37375637125425,0
100,1,102,0.7,1,100,0.0869973826288447,0
100,1,103,0.7,1,100,0.233330126211549,0
100,1,104,0.7,1,100,0.121510705198215,0
100,1,105,0.7,1,100,1.88708549722685,0
100,1,106,0.7,1,100,0.252208037336756,0
100,1,107,0.7,1,100,9.04987146270101,0
100,1,108,0.7,1,100,7.72184474405696,0
100,1,109,0.7,1,100,6.26411610478209,0
100,1,110,0.7,1,100,0.26476963586186,0
100,1,111,0.7,1,100,0.117194824981244,0
100,1,112,0.7,1,100,0.228473494937201,0
100,1,113,0.7,1,100,0.0212135915158779,0
100,1,114,0.7,1,100,0.990648306262961,0
100,1,115,0.7,1,100,0.242213349448736,0
100,1,116,0.7,1,100,0.181309793197216,0
100,1,117,0.7,1,100,0.671086020593913,0
100,1,118,0.7,1,100,0.0657272921440864,0
100,1,119,0.7,1,100,1.87139357573657,0
100,1,120,0.7,1,100,130.772271323378,1
100,1,121,0.7,1,100,0.373350657316847,0
100,1,122,0.7,1,100,1.42924960447725,0
100,1,123,0.7,1,100,0.880959935682462,0
100,1,124,0.7,1,100,0.249820405886964,0
100,1,125,0.7,1,100,0.0605272253381549,0
100,1,126,0.7,1,100,2.83862109213939,0
100,1,127,0.7,1,100,7.96136684697842,0
100,1,128,0.7,1,100,0.0540437196376144,0
100,1,129,0.7,1,100,0.132972766965443,0
100,1,130,0.7,1,100,45.2221147276597,1
100,1,131,0.7,1,100,0.270364360931771,0
100,1,132,0.7,1,100,0.0491716280334235,0
100,1,133,0.7,1,100,1.23970859900818,0
100,1,134,0.7,1,100,1.69646670554095,0
100,1,135,0.7,1,100,4.46261671612446,0
100,1,136,0.7,1,100,1.30890905543879,0
100,1,137,0.7,1,100,1.02514629513557,0
100,1,138,0.7,1,100,0.525582090096283,0
100,1,139,0.7,1,100,1.33503686050872,0
100,1,140,0.7,1,100,0.204523884450519,0
100,1,141,0.7,1,100,0.186123293413997,0
100,1,142,0.7,1,100,0.378646008737384,0
100,1,143,0.7,1,100,0.968452750000446,0
100,1,144,0.7,1,100,15.685063354568,1
100,1,145,0.7,1,100,0.876703131779752,0
100,1,146,0.7,1,100,0.268471900903486,0
100,1,147,0.7,1,100,0.112827805243562,0
100,1,148,0.7,1,100,13.7864675850476,1
100,1,149,0.7,1,100,1.91052497695404,0
100,1,150,0.7,1,100,0.122144875650284,0
100,1,151,0.7,1,100,4.43044208295126,0
100,1,152,0.7,1,100,0.178062430403594,0
100,1,153,0.7,1,100,0.272278344547312,0
100,1,154,0.7,1,100,0.815182426932217,0
100,1,155,0.7,1,100,0.255333055705555,0
100,1,156,0.7,1,100,1.17363853662045,0
100,1,157,0.7,1,100,0.771415364716004,0
100,1,158,0.7,1,100,0.0997940419047272,0
100,1,159,0.7,1,100,13.0938800051422,1
100,1,160,0.7,1,100,0.375443679216657,0
100,1,161,0.7,1,100,0.662594236978854,0
100,1,162,0.7,1,100,0.205237528693579,0
100,1,163,0.7,1,100,0.13987708525272,0
100,1,164,0.7,1,100,1.94485749956234,0
100,1,165,0.7,1,100,1.17852573113975,0
100,1,166,0.7,1,100,0.0991865650024642,0
100,1,167,0.7,1,100,0.0938003466587251,0
100,1,168,0.7,1,100,0.897028961429147,0
100,1,169,0.7,1,100,1.01819563694275,0
100,1,170,0.7,1,100,0.697896454658856,0
100,1,171,0.7,1,100,0.254097414204962,0
100,1,172,0.7,1,100,2.88361191640948,0
100,1,173,0.7,1,100,0.604061610140089,0
100,1,174,0.7,1,100,0.555996081310911,0
100,1,175,0.7,1,100,0.323556378546189,0
100,1,176,0.7,1,100,0.0841996741959293,0
100,1,177,0.7,1,100,0.443431899452039,0
100,1,178,0.7,1,100,9.22240270690757,0
100,1,179,0.7,1,100,0.0639767796732852,0
100,1,180,0.7,1,100,0.838796547334295,0
100,1,181,0.7,1,100,2.15604952462167,0
100,1,182,0.7,1,100,0.515028743760014,0
100,1,183,0.7,1,100,9.51379525158143,0
100,1,184,0.7,1,100,0.188725117513136,0
100,1,185,0.7,1,100,5.62378660186792,0
100,1,186,0.7,1,100,3.89647953601508,0
100,1,187,0.7,1,100,0.814655252329227,0
100,1,188,0.7,1,100,0.284158774731639,0
100,1,189,0.7,1,100,0.12008091562086,0
100,1,190,0.7,1,100,0.332305340751466,0
100,1,191,0.7,1,100,0.137158457570196,0
100,1,192,0.7,1,100,0.295407191513737,0
100,1,193,0.7,1,100,0.178413055667346,0
100,1,194,0.7,1,100,0.592314439460985,0
100,1,195,0.7,1,100,12.5567483927092,1
100,1,196,0.7,1,100,0.131982856088911,0
100,1,197,0.7,1,100,0.406423097194133,0
100,1,198,0.7,1,100,1.54781403108989,0
100,1,199,0.7,1,100,1.59171598448686,0
100,1,200,0.7,1,100,10.3598616589594,1
100,1,1,0.8,1,100,0.0310046668622354,0
100,1,2,0.8,1,100,0.362583178685466,0
100,1,3,0.8,1,100,0.384502634866293,0
100,1,4,0.8,1,100,0.244742608220339,0
100,1,5,0.8,1,100,0.309253461789921,0
100,1,6,0.8,1,100,1.12965016138422,0
100,1,7,0.8,1,100,0.112032363511891,0
100,1,8,0.8,1,100,2.52566257725191,0
100,1,9,0.8,1,100,0.733258271268598,0
100,1,10,0.8,1,100,0.00381166523387043,0
100,1,11,0.8,1,100,0.607492976184287,0
100,1,12,0.8,1,100,6.19355339949723,0
100,1,13,0.8,1,100,8.19561215396571,0
100,1,14,0.8,1,100,0.055285139186238,0
100,1,15,0.8,1,100,0.204494942461488,0
100,1,16,0.8,1,100,1.94274529026072,0
100,1,17,0.8,1,100,0.216998591449521,0
100,1,18,0.8,1,100,4.4665170131912,0
100,1,19,0.8,1,100,0.137389967745283,0
100,1,20,0.8,1,100,0.148306446339187,0
100,1,21,0.8,1,100,0.234389908889977,0
100,1,22,0.8,1,100,2.70427366454836,0
100,1,23,0.8,1,100,0.263882494342366,0
100,1,24,0.8,1,100,0.611003660451135,0
100,1,25,0.8,1,100,0.0426311865513605,0
100,1,26,0.8,1,100,0.196612478402175,0
100,1,27,0.8,1,100,0.600196190685866,0
100,1,28,0.8,1,100,0.493635594865168,0
100,1,29,0.8,1,100,0.349758240100954,0
100,1,30,0.8,1,100,0.223135530157491,0
100,1,31,0.8,1,100,0.0928453264362491,0
100,1,32,0.8,1,100,0.151768167658625,0
100,1,33,0.8,1,100,0.163629509589737,0
100,1,34,0.8,1,100,0.168886799369594,0
100,1,35,0.8,1,100,0.0715611084480165,0
100,1,36,0.8,1,100,0.161866602766515,0
100,1,37,0.8,1,100,0.61606221564178,0
100,1,38,0.8,1,100,0.221618358792785,0
100,1,39,0.8,1,100,0.127630006686534,0
100,1,40,0.8,1,100,0.0524367516447863,0
100,1,41,0.8,1,100,0.227950562069836,0
100,1,42,0.8,1,100,0.127704101639606,0
100,1,43,0.8,1,100,2.32983816435028,0
100,1,44,0.8,1,100,0.0465061303403202,0
100,1,45,0.8,1,100,0.178675047592491,0
100,1,46,0.8,1,100,0.111730035240104,0
100,1,47,0.8,1,100,0.283738442788784,0
100,1,48,0.8,1,100,0.210449614410377,0
100,1,49,0.8,1,100,0.597480174589365,0
100,1,50,0.8,1,100,0.109270343718722,0
100,1,51,0.8,1,100,0.142877297370294,0
100,1,52,0.8,1,100,0.0520793895504681,0
100,1,53,0.8,1,100,0.479441024753086,0
100,1,54,0.8,1,100,0.118771515454792,0
100,1,55,0.8,1,100,5.45979840328339,0
100,1,56,0.8,1,100,7.61983711281153,0
100,1,57,0.8,1,100,0.614827896591188,0
100,1,58,0.8,1,100,0.364291924223284,0
100,1,59,0.8,1,100,0.117583229576205,0
100,1,60,0.8,1,100,0.0185945829552867,0
100,1,61,0.8,1,100,0.0722454283497655,0
100,1,62,0.8,1,100,0.788990945529987,0
100,1,63,0.8,1,100,0.0568881213357783,0
100,1,64,0.8,1,100,0.229103921369689,0
100,1,65,0.8,1,100,0.240915611241478,0
100,1,66,0.8,1,100,0.0831554821625572,0
100,1,67,0.8,1,100,0.829628874277829,0
100,1,68,0.8,1,100,6.43793181345404,0
100,1,69,0.8,1,100,0.0320458822304152,0
100,1,70,0.8,1,100,0.139007492225419,0
100,1,71,0.8,1,100,0.204533991097746,0
100,1,72,0.8,1,100,0.0756522435756111,0
100,1,73,0.8,1,100,0.367715328907117,0
100,1,74,0.8,1,100,0.0921960201436025,0
100,1,75,0.8,1,100,1.42377673676825,0
100,1,76,0.8,1,100,0.053190485275585,0
100,1,77,0.8,1,100,0.988419683305107,0
100,1,78,0.8,1,100,0.0772455492588128,0
100,1,79,0.8,1,100,0.118971640152111,0
100,1,80,0.8,1,100,0.0434390104510521,0
100,1,81,0.8,1,100,0.0425166218968361,0
100,1,82,0.8,1,100,0.273808787540992,0
100,1,83,0.8,1,100,0.34579647738118,0
100,1,84,0.8,1,100,0.20933563042653,0
100,1,85,0.8,1,100,0.100169201133586,0
100,1,86,0.8,1,100,0.295672799777084,0
100,1,87,0.8,1,100,0.64176291806593,0
100,1,88,0.8,1,100,0.0644643718637274,0
100,1,89,0.8,1,100,0.03309039897471,0
100,1,90,0.8,1,100,0.330985628544664,0
100,1,91,0.8,1,100,0.961489381377222,0
100,1,92,0.8,1,100,0.391994616244501,0
100,1,93,0.8,1,100,0.10774953506723,0
100,1,94,0.8,1,100,0.146929279936193,0
100,1,95,0.8,1,100,0.126100206880428,0
100,1,96,0.8,1,100,0.46133921411431,0
100,1,97,0.8,1,100,0.301484357428947,0
100,1,98,0.8,1,100,0.113119649093909,0
100,1,99,0.8,1,100,13.9197281487528,1
100,1,100,0.8,1,100,0.0566597522463256,0
100,1,101,0.8,1,100,0.586717386794588,0
100,1,102,0.8,1,100,0.115091457157674,0
100,1,103,0.8,1,100,0.0755385698733515,0
100,1,104,0.8,1,100,0.502046246350327,0
100,1,105,0.8,1,100,0.0688975381778716,0
100,1,106,0.8,1,100,0.182737054675751,0
100,1,107,0.8,1,100,0.109760166341796,0
100,1,108,0.8,1,100,1.45775786022565,0
100,1,109,0.8,1,100,0.216156386866292,0
100,1,110,0.8,1,100,0.0791567909667654,0
100,1,111,0.8,1,100,0.109524248058833,0
100,1,112,0.8,1,100,0.580237981080597,0
100,1,113,0.8,1,100,1.89715064271058,0
100,1,114,0.8,1,100,1.61706339913314,0
100,1,115,0.8,1,100,0.229819816241967,0
100,1,116,0.8,1,100,0.409361574209901,0
100,1,117,0.8,1,100,0.138249939768939,0
100,1,118,0.8,1,100,0.0875381607732205,0
100,1,119,0.8,1,100,1.14212668177753,0
100,1,120,0.8,1,100,1.08565113282019,0
100,1,121,0.8,1,100,0.257687909665261,0
100,1,122,0.8,1,100,0.639162349333373,0
100,1,123,0.8,1,100,0.0984371716673013,0
100,1,124,0.8,1,100,0.0324821525714836,0
100,1,125,0.8,1,100,0.124921028659845,0
100,1,126,0.8,1,100,8.56385736453705,0
100,1,127,0.8,1,100,0.162988173978773,0
100,1,128,0.8,1,100,0.0614139552929984,0
100,1,129,0.8,1,100,0.038507143489069,0
100,1,130,0.8,1,100,0.19288062393501,0
100,1,131,0.8,1,100,1.41964496990501,0
100,1,132,0.8,1,100,0.155610595290801,0
100,1,133,0.8,1,100,0.070950858284446,0
100,1,134,0.8,1,100,0.128088631451043,0
100,1,135,0.8,1,100,0.546883557414122,0
100,1,136,0.8,1,100,0.241834342413945,0
100,1,137,0.8,1,100,0.699162045560922,0
100,1,138,0.8,1,100,0.151474031378846,0
100,1,139,0.8,1,100,6.81672461439283,0
100,1,140,0.8,1,100,0.259189552928532,0
100,1,141,0.8,1,100,1.43318830813501,0
100,1,142,0.8,1,100,0.160204325610787,0
100,1,143,0.8,1,100,0.221371370869408,0
100,1,144,0.8,1,100,0.0448184085784691,0
100,1,145,0.8,1,100,0.133938323049396,0
100,1,146,0.8,1,100,5.74604316439427,0
100,1,147,0.8,1,100,0.203330860430201,0
100,1,148,0.8,1,100,0.176374479113927,0
100,1,149,0.8,1,100,0.828919872000552,0
100,1,150,0.8,1,100,0.0816699770040798,0
100,1,151,0.8,1,100,0.695415115009009,0
100,1,152,0.8,1,100,0.984347618865452,0
100,1,153,0.8,1,100,0.708633753234394,0
100,1,154,0.8,1,100,0.142740950051351,0
100,1,155,0.8,1,100,0.426755437312227,0
100,1,156,0.8,1,100,0.343403957323969,0
100,1,157,0.8,1,100,0.700117899164348,0
100,1,158,0.8,1,100,0.0877013000747609,0
100,1,159,0.8,1,100,0.0471574462615197,0
100,1,160,0.8,1,100,1.53242093573348,0
100,1,161,0.8,1,100,0.094777483027079,0
100,1,162,0.8,1,100,0.0920386753724515,0
100,1,163,0.8,1,100,0.128932496637349,0
100,1,164,0.8,1,100,0.362126858394469,0
100,1,165,0.8,1,100,0.109314211047349,0
100,1,166,0.8,1,100,0.294385663657976,0
100,1,167,0.8,1,100,0.221146617704873,0
100,1,168,0.8,1,100,0.438425004414078,0
100,1,169,0.8,1,100,0.353559849320146,0
100,1,170,0.8,1,100,0.0570489344137255,0
100,1,171,0.8,1,100,0.0997509191129396,0
100,1,172,0.8,1,100,0.227072287192616,0
100,1,173,0.8,1,100,0.398998756140435,0
100,1,174,0.8,1,100,0.615918502063156,0
100,1,175,0.8,1,100,0.0378593187590753,0
100,1,176,0.8,1,100,1.9531014007968,0
100,1,177,0.8,1,100,0.124602522295313,0
100,1,178,0.8,1,100,0.157181747563921,0
100,1,179,0.8,1,100,4.1632319141826,0
100,1,180,0.8,1,100,0.145355330528747,0
100,1,181,0.8,1,100,0.0600564458012347,0
100,1,182,0.8,1,100,4.14707805554102,0
100,1,183,0.8,1,100,0.0679878187185623,0
100,1,184,0.8,1,100,0.0487288852478205,0
100,1,185,0.8,1,100,0.109698494143898,0
100,1,186,0.8,1,100,0.180842411980581,0
100,1,187,0.8,1,100,0.803149356520558,0
100,1,188,0.8,1,100,0.623016233248722,0
100,1,189,0.8,1,100,0.240567985956518,0
100,1,190,0.8,1,100,0.0901382979538846,0
100,1,191,0.8,1,100,0.0131809355576897,0
100,1,192,0.8,1,100,0.202614722507405,0
100,1,193,0.8,1,100,1.16226751883341,0
100,1,194,0.8,1,100,0.138871182603247,0
100,1,195,0.8,1,100,0.0916136750673547,0
100,1,196,0.8,1,100,0.0794601472863471,0
100,1,197,0.8,1,100,0.0207761946162581,0
100,1,198,0.8,1,100,0.11454454974024,0
100,1,199,0.8,1,100,0.065163985328315,0
100,1,200,0.8,1,100,0.259078254505572,0
100,1,1,0.9,1,100,0.111052335465566,0
100,1,2,0.9,1,100,0.0674361024852062,0
100,1,3,0.9,1,100,0.282592337724779,0
100,1,4,0.9,1,100,0.205142688894607,0
100,1,5,0.9,1,100,0.1885964915181,0
100,1,6,0.9,1,100,0.158583532096163,0
100,1,7,0.9,1,100,0.0438812956783614,0
100,1,8,0.9,1,100,0.12542576553286,0
100,1,9,0.9,1,100,0.136977015211632,0
100,1,10,0.9,1,100,0.065536481689553,0
100,1,11,0.9,1,100,0.035390516206624,0
100,1,12,0.9,1,100,0.0862012932895191,0
100,1,13,0.9,1,100,0.0871527457298637,0
100,1,14,0.9,1,100,0.0462504896040147,0
100,1,15,0.9,1,100,0.0359681814013121,0
100,1,16,0.9,1,100,0.176920426491738,0
100,1,17,0.9,1,100,0.024104328357047,0
100,1,18,0.9,1,100,0.0390361067574821,0
100,1,19,0.9,1,100,0.098273941690929,0
100,1,20,0.9,1,100,0.100275257374247,0
100,1,21,0.9,1,100,0.242972065675331,0
100,1,22,0.9,1,100,0.262978299305027,0
100,1,23,0.9,1,100,0.264764131426128,0
100,1,24,0.9,1,100,0.472176800712042,0
100,1,25,0.9,1,100,0.0788181325534524,0
100,1,26,0.9,1,100,0.119044362180172,0
100,1,27,0.9,1,100,0.0286547943376395,0
100,1,28,0.9,1,100,0.041316547204953,0
100,1,29,0.9,1,100,0.0743125041752302,0
100,1,30,0.9,1,100,0.362155561407548,0
100,1,31,0.9,1,100,0.275211768992466,0
100,1,32,0.9,1,100,0.230417908465502,0
100,1,33,0.9,1,100,0.0569943866753679,0
100,1,34,0.9,1,100,0.0764096269370852,0
100,1,35,0.9,1,100,0.116592367737206,0
100,1,36,0.9,1,100,2.3554277864615,0
100,1,37,0.9,1,100,0.484208596780359,0
100,1,38,0.9,1,100,0.0940867288905004,0
100,1,39,0.9,1,100,0.154318218066965,0
100,1,40,0.9,1,100,0.172359842733609,0
100,1,41,0.9,1,100,0.057154024261725,0
100,1,42,0.9,1,100,0.174935043709298,0
100,1,43,0.9,1,100,0.0414425521991954,0
100,1,44,0.9,1,100,0.24497745042793,0
100,1,45,0.9,1,100,0.0671990581938895,0
100,1,46,0.9,1,100,0.0553248997056039,0
100,1,47,0.9,1,100,0.119357198689325,0
100,1,48,0.9,1,100,0.0428370056126672,0
100,1,49,0.9,1,100,0.305721881394577,0
100,1,50,0.9,1,100,0.164004734300886,0
100,1,51,0.9,1,100,0.177099241895328,0
100,1,52,0.9,1,100,1.95584282670467,0
100,1,53,0.9,1,100,0.246395016501103,0
100,1,54,0.9,1,100,0.0882588790222039,0
100,1,55,0.9,1,100,0.0321476711437063,0
100,1,56,0.9,1,100,0.0723532405837681,0
100,1,57,0.9,1,100,0.239649146972264,0
100,1,58,0.9,1,100,0.0187902860107359,0
100,1,59,0.9,1,100,0.0366115325397927,0
100,1,60,0.9,1,100,0.0767199650641529,0
100,1,61,0.9,1,100,0.605923029929216,0
100,1,62,0.9,1,100,0.183759100790465,0
100,1,63,0.9,1,100,0.106900895607451,0
100,1,64,0.9,1,100,0.114651221342274,0
100,1,65,0.9,1,100,0.0891259474948871,0
100,1,66,0.9,1,100,0.108338225671766,0
100,1,67,0.9,1,100,0.159126587366187,0
100,1,68,0.9,1,100,0.0842255901472976,0
100,1,69,0.9,1,100,0.0559220686498695,0
100,1,70,0.9,1,100,0.172931383750514,0
100,1,71,0.9,1,100,0.438952730198466,0
100,1,72,0.9,1,100,0.0362693965833989,0
100,1,73,0.9,1,100,0.0590901971857485,0
100,1,74,0.9,1,100,0.430743336240878,0
100,1,75,0.9,1,100,0.105849317428528,0
100,1,76,0.9,1,100,0.0599501583573063,0
100,1,77,0.9,1,100,0.0796888735788551,0
100,1,78,0.9,1,100,0.0384735875261751,0
100,1,79,0.9,1,100,0.125260034444964,0
100,1,80,0.9,1,100,0.123824947390503,0
100,1,81,0.9,1,100,0.235173494983621,0
100,1,82,0.9,1,100,0.992274661981719,0
100,1,83,0.9,1,100,0.0283357456729643,0
100,1,84,0.9,1,100,0.0457613300792425,0
100,1,85,0.9,1,100,1.24983224221419,0
100,1,86,0.9,1,100,0.299027056934394,0
100,1,87,0.9,1,100,0.14504155845995,0
100,1,88,0.9,1,100,0.0805987768741929,0
100,1,89,0.9,1,100,0.140789623873665,0
100,1,90,0.9,1,100,0.0850640003062202,0
100,1,91,0.9,1,100,0.158174365625537,0
100,1,92,0.9,1,100,0.156084889697434,0
100,1,93,0.9,1,100,0.119974762762832,0
100,1,94,0.9,1,100,0.0367990273293846,0
100,1,95,0.9,1,100,0.0894266539217078,0
100,1,96,0.9,1,100,0.162465464702192,0
100,1,97,0.9,1,100,0.0363808465367107,0
100,1,98,0.9,1,100,0.0747344000424783,0
100,1,99,0.9,1,100,0.106642260908754,0
100,1,100,0.9,1,100,1.17762484886191,0
100,1,101,0.9,1,100,0.0557356620107892,0
100,1,102,0.9,1,100,0.11174190028258,0
100,1,103,0.9,1,100,0.0272391255099219,0
100,1,104,0.9,1,100,0.0213075224456033,0
100,1,105,0.9,1,100,0.102449725603026,0
100,1,106,0.9,1,100,0.141439251193907,0
100,1,107,0.9,1,100,0.21396082270308,0
100,1,108,0.9,1,100,0.475851190905136,0
100,1,109,0.9,1,100,0.159197950695962,0
100,1,110,0.9,1,100,0.770757822444196,0
100,1,111,0.9,1,100,0.637474418225905,0
100,1,112,0.9,1,100,0.0512769846256478,0
100,1,113,0.9,1,100,2.95884218275185,0
100,1,114,0.9,1,100,0.108827417247271,0
100,1,115,0.9,1,100,1.78583067881769,0
100,1,116,0.9,1,100,0.200143447828904,0
100,1,117,0.9,1,100,0.0520123918669926,0
100,1,118,0.9,1,100,0.2740216937719,0
100,1,119,0.9,1,100,0.0767055897945808,0
100,1,120,0.9,1,100,0.133886034225936,0
100,1,121,0.9,1,100,0.10390352519035,0
100,1,122,0.9,1,100,0.0800925320116289,0
100,1,123,0.9,1,100,0.0790934710512727,0
100,1,124,0.9,1,100,0.0937953429277111,0
100,1,125,0.9,1,100,0.511804067155027,0
100,1,126,0.9,1,100,0.167821587120029,0
100,1,127,0.9,1,100,0.198416156894873,0
100,1,128,0.9,1,100,0.21136690529697,0
100,1,129,0.9,1,100,0.324580944784705,0
100,1,130,0.9,1,100,0.084820864486241,0
100,1,131,0.9,1,100,0.0407689762033357,0
100,1,132,0.9,1,100,0.0894178143285224,0
100,1,133,0.9,1,100,0.0498770827365797,0
100,1,134,0.9,1,100,0.103535187598797,0
100,1,135,0.9,1,100,0.069043106960544,0
100,1,136,0.9,1,100,0.0675157443937197,0
100,1,137,0.9,1,100,0.0523000346253253,0
100,1,138,0.9,1,100,0.0437207727548192,0
100,1,139,0.9,1,100,0.0667628353284556,0
