n_obs,d,sim,alpha_param,beta_param,B,test_stat,reject
100,1,68,1.1,1,100,0.0401878755024621,0
100,1,69,1.1,1,100,0.029572472461992,0
100,1,70,1.1,1,100,0.0377531294098831,0
100,1,71,1.1,1,100,0.153190631771653,0
100,1,72,1.1,1,100,0.0338684956383196,0
100,1,73,1.1,1,100,0.0384474256145808,0
100,1,74,1.1,1,100,0.0279184100074449,0
100,1,75,1.1,1,100,0.0414405891189998,0
100,1,76,1.1,1,100,0.0444861495864414,0
100,1,77,1.1,1,100,0.0498787005133108,0
100,1,78,1.1,1,100,0.0139210280721538,0
100,1,79,1.1,1,100,0.0813213371886095,0
100,1,80,1.1,1,100,0.0190398775557096,0
100,1,81,1.1,1,100,0.0193903738150121,0
100,1,82,1.1,1,100,0.0271368324926684,0
100,1,83,1.1,1,100,0.0398328499240003,0
100,1,84,1.1,1,100,0.0334103907838205,0
100,1,85,1.1,1,100,0.0255048672503624,0
100,1,86,1.1,1,100,0.0500364876387495,0
100,1,87,1.1,1,100,0.0083413689160604,0
100,1,88,1.1,1,100,0.0106844877962195,0
100,1,89,1.1,1,100,0.0097325203554741,0
100,1,90,1.1,1,100,0.0587738190053844,0
100,1,91,1.1,1,100,0.0236072769252104,0
100,1,92,1.1,1,100,0.226297540061149,0
100,1,93,1.1,1,100,0.0322806564351085,0
100,1,94,1.1,1,100,0.0311219601028212,0
100,1,95,1.1,1,100,0.0307575967729092,0
100,1,96,1.1,1,100,0.0822821367270913,0
100,1,97,1.1,1,100,0.0458083050418962,0
100,1,98,1.1,1,100,0.0419390468374893,0
100,1,99,1.1,1,100,0.0417910186189116,0
100,1,100,1.1,1,100,0.0198567669009688,0
100,1,101,1.1,1,100,0.00231176543193799,0
100,1,102,1.1,1,100,0.0682367656545438,0
100,1,103,1.1,1,100,0.0475860043531941,0
100,1,104,1.1,1,100,0.051905752067515,0
100,1,105,1.1,1,100,0.0802392169805056,0
100,1,106,1.1,1,100,0.0113079002543501,0
100,1,107,1.1,1,100,0.0940325466840132,0
100,1,108,1.1,1,100,0.0193740248023432,0
100,1,109,1.1,1,100,0.0180054110879235,0
100,1,110,1.1,1,100,0.0574150258313385,0
100,1,111,1.1,1,100,0.0605235423965871,0
100,1,112,1.1,1,100,0.110815908955071,0
100,1,113,1.1,1,100,0.0172103647801657,0
100,1,114,1.1,1,100,0.0337583092912482,0
100,1,115,1.1,1,100,0.029533915890931,0
100,1,116,1.1,1,100,0.0548151913760926,0
100,1,117,1.1,1,100,0.0142039967225563,0
100,1,118,1.1,1,100,0.00479084809139332,0
100,1,119,1.1,1,100,0.0125765249576951,0
100,1,120,1.1,1,100,0.0418700769566493,0
100,1,121,1.1,1,100,0.0255590494889276,0
100,1,122,1.1,1,100,0.0179273694614827,0
100,1,123,1.1,1,100,0.0332438134232187,0
100,1,124,1.1,1,100,0.0292552831085704,0
100,1,125,1.1,1,100,0.0774140650552668,0
100,1,126,1.1,1,100,0.0599197899994295,0
100,1,127,1.1,1,100,0.00517934254233393,0
100,1,128,1.1,1,100,0.0704933303397436,0
100,1,129,1.1,1,100,0.00781395775594929,0
100,1,130,1.1,1,100,0.0405333303059688,0
100,1,131,1.1,1,100,0.046105333526778,0
100,1,132,1.1,1,100,0.0134397897704696,0
100,1,133,1.1,1,100,1.34447425773204,0
100,1,134,1.1,1,100,0.124647591161524,0
100,1,135,1.1,1,100,0.0138910560636118,0
100,1,136,1.1,1,100,0.0778056921809149,0
100,1,137,1.1,1,100,0.0581819001398929,0
100,1,138,1.1,1,100,0.329407432467236,0
100,1,139,1.1,1,100,0.0366752983477071,0
100,1,140,1.1,1,100,0.0923093991179334,0
100,1,141,1.1,1,100,0.0117486173171902,0
100,1,142,1.1,1,100,0.022428656208116,0
100,1,143,1.1,1,100,0.016923544438891,0
100,1,144,1.1,1,100,0.0959132377698846,0
100,1,145,1.1,1,100,0.0569642091469235,0
100,1,146,1.1,1,100,0.0275433629560883,0
100,1,147,1.1,1,100,0.00795790312014685,0
100,1,148,1.1,1,100,0.0266227942958992,0
100,1,149,1.1,1,100,0.0406457202258654,0
100,1,150,1.1,1,100,0.0289807080715636,0
100,1,151,1.1,1,100,0.0213262246730356,0
100,1,152,1.1,1,100,0.0632023975843767,0
100,1,153,1.1,1,100,0.0271729731614134,0
100,1,154,1.1,1,100,0.0423594811522725,0
100,1,155,1.1,1,100,0.0214143403794302,0
100,1,156,1.1,1,100,0.0534927835490094,0
100,1,157,1.1,1,100,0.0632318899933808,0
100,1,158,1.1,1,100,0.0360319467499308,0
100,1,159,1.1,1,100,0.0158684077585622,0
100,1,160,1.1,1,100,0.0170164041058887,0
100,1,161,1.1,1,100,0.0383752671545539,0
100,1,162,1.1,1,100,0.0515376194420587,0
100,1,163,1.1,1,100,0.0377104640678527,0
100,1,164,1.1,1,100,0.0797054012816776,0
100,1,165,1.1,1,100,0.0299203187479578,0
100,1,166,1.1,1,100,0.100836017289906,0
100,1,167,1.1,1,100,0.0231616997340038,0
100,1,168,1.1,1,100,0.0352697754560518,0
100,1,169,1.1,1,100,0.0222431873187696,0
100,1,170,1.1,1,100,0.0688211248702246,0
100,1,171,1.1,1,100,0.0343417128982065,0
100,1,172,1.1,1,100,0.0496447367737535,0
100,1,173,1.1,1,100,0.0100901890325964,0
100,1,174,1.1,1,100,0.113715598968335,0
100,1,175,1.1,1,100,0.0487632391167357,0
100,1,176,1.1,1,100,0.0192887956258108,0
100,1,177,1.1,1,100,0.0268758834050181,0
100,1,178,1.1,1,100,0.0732782250409895,0
100,1,179,1.1,1,100,0.0151984473918679,0
100,1,180,1.1,1,100,0.0136464263085209,0
100,1,181,1.1,1,100,0.0518838298457592,0
100,1,182,1.1,1,100,0.0342617186581566,0
100,1,183,1.1,1,100,0.0364360107230185,0
100,1,184,1.1,1,100,0.0234809817235205,0
100,1,185,1.1,1,100,0.0541312654609863,0
100,1,186,1.1,1,100,0.0890405514426685,0
100,1,187,1.1,1,100,0.0174497230453709,0
100,1,188,1.1,1,100,0.0581194241885769,0
100,1,189,1.1,1,100,0.0307631140047048,0
100,1,190,1.1,1,100,0.0479514125340573,0
100,1,191,1.1,1,100,0.05424946575037,0
100,1,192,1.1,1,100,0.0350138991436561,0
100,1,193,1.1,1,100,0.026807539130297,0
100,1,194,1.1,1,100,0.0082520459032351,0
100,1,195,1.1,1,100,0.0321391790888239,0
100,1,196,1.1,1,100,0.0285759763040069,0
100,1,197,1.1,1,100,0.0229890398744033,0
100,1,198,1.1,1,100,0.00750005118485834,0
100,1,199,1.1,1,100,0.0694803819488529,0
100,1,200,1.1,1,100,0.0411295585024173,0
100,1,1,1.2,1,100,0.0230936934769467,0
100,1,2,1.2,1,100,0.0315502770395825,0
100,1,3,1.2,1,100,0.0429400920358929,0
100,1,4,1.2,1,100,0.1773355217128,0
100,1,5,1.2,1,100,0.0233699413981443,0
100,1,6,1.2,1,100,0.0248057347486689,0
100,1,7,1.2,1,100,0.0286916886617426,0
100,1,8,1.2,1,100,0.0123664901686833,0
100,1,9,1.2,1,100,0.0466167793502463,0
100,1,10,1.2,1,100,0.0394812158043506,0
100,1,11,1.2,1,100,0.0271845207556873,0
100,1,12,1.2,1,100,0.0121933648551633,0
100,1,13,1.2,1,100,0.0610915559445259,0
100,1,14,1.2,1,100,0.161364017116202,0
100,1,15,1.2,1,100,0.0107874663140404,0
100,1,16,1.2,1,100,0.0644699624207031,0
100,1,17,1.2,1,100,0.0252965692991368,0
100,1,18,1.2,1,100,0.017860367761629,0
100,1,19,1.2,1,100,0.0112894298134227,0
100,1,20,1.2,1,100,0.0144917532866147,0
100,1,21,1.2,1,100,0.0474541258305533,0
100,1,22,1.2,1,100,0.0238022193931229,0
100,1,23,1.2,1,100,0.032263689560671,0
100,1,24,1.2,1,100,0.0138210416107731,0
100,1,25,1.2,1,100,0.0944514339052615,0
100,1,26,1.2,1,100,0.0466477815095126,0
100,1,27,1.2,1,100,0.17598726548334,0
100,1,28,1.2,1,100,0.0155655707473646,0
100,1,29,1.2,1,100,0.0679428515692212,0
100,1,30,1.2,1,100,0.0232603001572441,0
100,1,31,1.2,1,100,0.0345448563777731,0
100,1,32,1.2,1,100,0.0369677591172601,0
100,1,33,1.2,1,100,0.0251143572199646,0
100,1,34,1.2,1,100,0.100315151008781,0
100,1,35,1.2,1,100,0.0226753749702679,0
100,1,36,1.2,1,100,0.0151475842435868,0
100,1,37,1.2,1,100,0.0180962775909054,0
100,1,38,1.2,1,100,0.0598864698227338,0
100,1,39,1.2,1,100,0.0446071839276499,0
100,1,40,1.2,1,100,0.0573370479724325,0
100,1,41,1.2,1,100,0.0680372688221804,0
100,1,42,1.2,1,100,0.0626959700740054,0
100,1,43,1.2,1,100,0.00974140459650178,0
100,1,44,1.2,1,100,0.0181430912730707,0
100,1,45,1.2,1,100,0.215622081813552,0
100,1,46,1.2,1,100,0.0220717963038384,0
100,1,47,1.2,1,100,0.037747507905151,0
100,1,48,1.2,1,100,0.0383990310699292,0
100,1,49,1.2,1,100,0.0385145071516819,0
100,1,50,1.2,1,100,0.0216625122956144,0
100,1,51,1.2,1,100,0.0317946148487064,0
100,1,52,1.2,1,100,0.0444234810037107,0
100,1,53,1.2,1,100,0.0184794385066639,0
100,1,54,1.2,1,100,0.0062353633180904,0
100,1,55,1.2,1,100,0.0125185320799368,0
100,1,56,1.2,1,100,0.0677981417281061,0
100,1,57,1.2,1,100,0.0382381225240447,0
100,1,58,1.2,1,100,0.0104652192803656,0
100,1,59,1.2,1,100,0.0399426313360118,0
100,1,60,1.2,1,100,0.0357014450404234,0
100,1,61,1.2,1,100,0.00950772472083839,0
100,1,62,1.2,1,100,0.0441614525065376,0
100,1,63,1.2,1,100,0.0123923961293931,0
100,1,64,1.2,1,100,0.0122980294116857,0
100,1,65,1.2,1,100,0.0246839960048394,0
100,1,66,1.2,1,100,0.00771702931242691,0
100,1,67,1.2,1,100,0.00803448069617797,0
100,1,68,1.2,1,100,0.0467498844348853,0
100,1,69,1.2,1,100,0.0201257524409002,0
100,1,70,1.2,1,100,0.0137643699484207,0
100,1,71,1.2,1,100,0.0323448451445316,0
100,1,72,1.2,1,100,0.0193020140563446,0
100,1,73,1.2,1,100,0.0628144793125058,0
100,1,74,1.2,1,100,0.058973385742599,0
100,1,75,1.2,1,100,0.0189151524003344,0
100,1,76,1.2,1,100,0.0149283554760488,0
100,1,77,1.2,1,100,0.0499985586193922,0
100,1,78,1.2,1,100,0.0217949225361507,0
100,1,79,1.2,1,100,0.0790945541476544,0
100,1,80,1.2,1,100,0.0335752970777959,0
100,1,81,1.2,1,100,0.0211412913662162,0
100,1,82,1.2,1,100,0.0538744008457865,0
100,1,83,1.2,1,100,0.112599593302197,0
100,1,84,1.2,1,100,0.0145962374536176,0
100,1,85,1.2,1,100,0.0375961009709647,0
100,1,86,1.2,1,100,0.0298126571925343,0
100,1,87,1.2,1,100,0.0587729467824568,0
100,1,88,1.2,1,100,0.0326669385152922,0
100,1,89,1.2,1,100,0.0120999795540995,0
100,1,90,1.2,1,100,0.0438749735850046,0
100,1,91,1.2,1,100,0.0232270317749198,0
100,1,92,1.2,1,100,0.041474699215759,0
100,1,93,1.2,1,100,0.0775492956731821,0
100,1,94,1.2,1,100,0.0557744972534345,0
100,1,95,1.2,1,100,0.0590553710718703,0
100,1,96,1.2,1,100,0.016669178979514,0
100,1,97,1.2,1,100,0.0531422734125876,0
100,1,98,1.2,1,100,0.0409239537377704,0
100,1,99,1.2,1,100,0.0704101180010348,0
100,1,100,1.2,1,100,0.0317211253180444,0
100,1,101,1.2,1,100,0.0217646373181891,0
100,1,102,1.2,1,100,0.0163292586877166,0
100,1,103,1.2,1,100,0.0122204321380486,0
100,1,104,1.2,1,100,0.0281387411057142,0
100,1,105,1.2,1,100,0.039230139839717,0
100,1,106,1.2,1,100,0.0399383810691674,0
100,1,107,1.2,1,100,0.0260339653229871,0
100,1,108,1.2,1,100,0.0314604498660273,0
100,1,109,1.2,1,100,0.0995202013065549,0
100,1,110,1.2,1,100,0.0646905513055195,0
100,1,111,1.2,1,100,0.00897947738160892,0
100,1,112,1.2,1,100,0.0174306400722466,0
100,1,113,1.2,1,100,0.0570099816751521,0
100,1,114,1.2,1,100,0.0111072706391113,0
100,1,115,1.2,1,100,0.0267061957681574,0
100,1,116,1.2,1,100,0.0253854636708875,0
100,1,117,1.2,1,100,0.0335534435467547,0
100,1,118,1.2,1,100,0.0094517115057776,0
100,1,119,1.2,1,100,0.0406509791248066,0
100,1,120,1.2,1,100,0.0215563330006558,0
100,1,121,1.2,1,100,0.0454234324273311,0
100,1,122,1.2,1,100,0.0468395365564702,0
100,1,123,1.2,1,100,0.0652706895644537,0
100,1,124,1.2,1,100,0.0260459985956304,0
100,1,125,1.2,1,100,0.0473037163383267,0
100,1,126,1.2,1,100,0.0678837717353394,0
100,1,127,1.2,1,100,0.0288640456105155,0
100,1,128,1.2,1,100,0.0577512647889495,0
100,1,129,1.2,1,100,0.0403701690011652,0
100,1,130,1.2,1,100,0.0146093717831916,0
100,1,131,1.2,1,100,0.026902482530611,0
100,1,132,1.2,1,100,0.0622105946966896,0
100,1,133,1.2,1,100,0.0369855656278638,0
100,1,134,1.2,1,100,0.0436803102085427,0
100,1,135,1.2,1,100,0.0475761987401249,0
100,1,136,1.2,1,100,0.060254962507019,0
100,1,137,1.2,1,100,0.0133167464714325,0
100,1,138,1.2,1,100,0.0759314743699864,0
100,1,139,1.2,1,100,0.00576364520811995,0
100,1,140,1.2,1,100,0.105692570679732,0
100,1,141,1.2,1,100,0.0637752763799384,0
100,1,142,1.2,1,100,0.0612643645173289,0
100,1,143,1.2,1,100,0.0300317278736785,0
100,1,144,1.2,1,100,0.010135596253156,0
100,1,145,1.2,1,100,0.0304907168025404,0
100,1,146,1.2,1,100,0.108052610388281,0
100,1,147,1.2,1,100,0.050510133148877,0
100,1,148,1.2,1,100,0.0173923172937133,0
100,1,149,1.2,1,100,0.016427053788565,0
100,1,150,1.2,1,100,0.0152264406696358,0
100,1,151,1.2,1,100,0.015703759666446,0
100,1,152,1.2,1,100,0.0663419934579997,0
100,1,153,1.2,1,100,0.0105975497329775,0
100,1,154,1.2,1,100,0.0377935798191265,0
100,1,155,1.2,1,100,0.00768795599243675,0
100,1,156,1.2,1,100,0.0243137638231761,0
100,1,157,1.2,1,100,0.0131648424139031,0
100,1,158,1.2,1,100,0.0641176164929427,0
100,1,159,1.2,1,100,0.0334711262812342,0
100,1,160,1.2,1,100,0.0839083778303303,0
100,1,161,1.2,1,100,0.0160608519489783,0
100,1,162,1.2,1,100,0.029685881755899,0
100,1,163,1.2,1,100,0.0224754838084241,0
100,1,164,1.2,1,100,0.0279675280355098,0
100,1,165,1.2,1,100,0.0292967903536613,0
100,1,166,1.2,1,100,0.0132567262339068,0
100,1,167,1.2,1,100,0.0286815924824706,0
100,1,168,1.2,1,100,0.0618934753526059,0
100,1,169,1.2,1,100,0.0475488966168879,0
100,1,170,1.2,1,100,0.0243057576256907,0
100,1,171,1.2,1,100,0.0226589388217519,0
100,1,172,1.2,1,100,0.0582449974166933,0
100,1,173,1.2,1,100,0.019940380240721,0
100,1,174,1.2,1,100,0.0387262735386829,0
100,1,175,1.2,1,100,0.0370902203136426,0
100,1,176,1.2,1,100,0.065348616941061,0
100,1,177,1.2,1,100,0.0249283740637589,0
100,1,178,1.2,1,100,0.0179957270488946,0
100,1,179,1.2,1,100,0.115575918600157,0
100,1,180,1.2,1,100,0.0378703657224126,0
100,1,181,1.2,1,100,0.034877848216954,0
100,1,182,1.2,1,100,0.014577396980668,0
100,1,183,1.2,1,100,0.0166022909780286,0
100,1,184,1.2,1,100,0.272498016102964,0
100,1,185,1.2,1,100,0.0433593725971001,0
100,1,186,1.2,1,100,0.0268925190965486,0
100,1,187,1.2,1,100,0.0260887328160325,0
100,1,188,1.2,1,100,0.0479014266824437,0
100,1,189,1.2,1,100,0.0354121614609546,0
100,1,190,1.2,1,100,0.0303790903715184,0
100,1,191,1.2,1,100,0.00856789674607109,0
100,1,192,1.2,1,100,0.0503083262642969,0
100,1,193,1.2,1,100,0.0383981989228171,0
100,1,194,1.2,1,100,0.0235272843103478,0
100,1,195,1.2,1,100,0.0393269882499954,0
100,1,196,1.2,1,100,0.035519336604594,0
100,1,197,1.2,1,100,0.00597645371086231,0
100,1,198,1.2,1,100,0.0371502742069825,0
100,1,199,1.2,1,100,0.0164195006240725,0
100,1,200,1.2,1,100,0.0152184680878305,0
100,1,1,1.3,1,100,0.026985080246038,0
100,1,2,1.3,1,100,0.0657314044631896,0
100,1,3,1.3,1,100,0.0390006932076776,0
100,1,4,1.3,1,100,0.00355770343673465,0
100,1,5,1.3,1,100,0.0705218944977755,0
100,1,6,1.3,1,100,0.0330107300796641,0
100,1,7,1.3,1,100,0.0313554789783782,0
100,1,8,1.3,1,100,0.0153989952767564,0
100,1,9,1.3,1,100,0.0136177404559583,0
100,1,10,1.3,1,100,0.0168986572449952,0
100,1,11,1.3,1,100,0.0243903469434908,0
100,1,12,1.3,1,100,0.0136864843372327,0
100,1,13,1.3,1,100,0.0130116819014829,0
100,1,14,1.3,1,100,0.0085389219415752,0
100,1,15,1.3,1,100,0.0262590104296376,0
100,1,16,1.3,1,100,0.0252903915848985,0
100,1,17,1.3,1,100,0.0429636760831906,0
100,1,18,1.3,1,100,0.0190821227360115,0
100,1,19,1.3,1,100,0.0550830496150562,0
100,1,20,1.3,1,100,0.0105417716843363,0
100,1,21,1.3,1,100,0.00724022263571951,0
100,1,22,1.3,1,100,0.054021958417872,0
100,1,23,1.3,1,100,0.0328667306719586,0
100,1,24,1.3,1,100,0.0353449553382699,0
100,1,25,1.3,1,100,0.0483359433468589,0
100,1,26,1.3,1,100,0.0186804898720145,0
100,1,27,1.3,1,100,0.00723071018392799,0
100,1,28,1.3,1,100,0.0095349828940922,0
100,1,29,1.3,1,100,0.0172870661363628,0
100,1,30,1.3,1,100,0.0800531711320275,0
100,1,31,1.3,1,100,0.0600901110251956,0
100,1,32,1.3,1,100,0.0063621681036544,0
100,1,33,1.3,1,100,0.0809692312004746,0
100,1,34,1.3,1,100,0.0290574093970108,0
100,1,35,1.3,1,100,0.0290456556662226,0
100,1,36,1.3,1,100,0.0401749455594666,0
100,1,37,1.3,1,100,0.0467514586951353,0
100,1,38,1.3,1,100,0.0282466971687218,0
100,1,39,1.3,1,100,0.0216447470935996,0
100,1,40,1.3,1,100,0.0237973193581523,0
100,1,41,1.3,1,100,0.0364241933463603,0
100,1,42,1.3,1,100,0.0108372474801376,0
100,1,43,1.3,1,100,0.0151712977338014,0
100,1,44,1.3,1,100,0.0214653882691185,0
100,1,45,1.3,1,100,0.0443495253276698,0
100,1,46,1.3,1,100,0.00625046731575217,0
100,1,47,1.3,1,100,0.0237362913013244,0
100,1,48,1.3,1,100,0.0716744484294377,0
100,1,49,1.3,1,100,0.0636420974995994,0
100,1,50,1.3,1,100,0.0130292826351262,0
100,1,51,1.3,1,100,0.0166535867770824,0
100,1,52,1.3,1,100,0.026368268293646,0
100,1,53,1.3,1,100,0.0144081735261989,0
100,1,54,1.3,1,100,0.0147666345085841,0
100,1,55,1.3,1,100,0.0286510418019976,0
100,1,56,1.3,1,100,0.0299041698327789,0
100,1,57,1.3,1,100,0.0666865909165589,0
100,1,58,1.3,1,100,0.00994970258973964,0
100,1,59,1.3,1,100,0.024930440847777,0
100,1,60,1.3,1,100,0.0354925122788984,0
100,1,61,1.3,1,100,0.0209016658444834,0
100,1,62,1.3,1,100,0.0193420943072145,0
100,1,63,1.3,1,100,0.0199112122382936,0
100,1,64,1.3,1,100,0.033996840680873,0
100,1,65,1.3,1,100,0.0260947386341354,0
100,1,66,1.3,1,100,0.0639936696839949,0
100,1,67,1.3,1,100,0.0455933244360214,0
100,1,68,1.3,1,100,0.0281029670127343,0
100,1,69,1.3,1,100,0.0135679401103662,0
100,1,70,1.3,1,100,0.0175863228492019,0
100,1,71,1.3,1,100,0.00874964705478068,0
100,1,72,1.3,1,100,0.0101563170861287,0
100,1,73,1.3,1,100,0.223909090765512,0
100,1,74,1.3,1,100,0.027911048398243,0
100,1,75,1.3,1,100,0.0178515503504221,0
100,1,76,1.3,1,100,0.0349097157465961,0
100,1,77,1.3,1,100,0.0294523352395362,0
100,1,78,1.3,1,100,0.0899389354915481,0
100,1,79,1.3,1,100,0.0172416117946278,0
100,1,80,1.3,1,100,0.0292863216416866,0
100,1,81,1.3,1,100,0.0188451818488978,0
100,1,82,1.3,1,100,0.411529089658021,0
100,1,83,1.3,1,100,0.0123990879244471,0
100,1,84,1.3,1,100,0.0125374240102566,0
100,1,85,1.3,1,100,0.0687521815993739,0
100,1,86,1.3,1,100,0.0138552399839036,0
100,1,87,1.3,1,100,0.116294171937561,0
100,1,88,1.3,1,100,0.0399377777708246,0
100,1,89,1.3,1,100,0.0381916860548098,0
100,1,90,1.3,1,100,0.0252485836171945,0
100,1,91,1.3,1,100,0.0103993018649642,0
100,1,92,1.3,1,100,0.031257863129888,0
100,1,93,1.3,1,100,0.048038197784685,0
100,1,94,1.3,1,100,0.0281535982438822,0
100,1,95,1.3,1,100,0.0513441440685144,0
100,1,96,1.3,1,100,0.0260775359280128,0
100,1,97,1.3,1,100,0.0519730414154459,0
100,1,98,1.3,1,100,0.0214086690155762,0
100,1,99,1.3,1,100,0.0218336294501965,0
100,1,100,1.3,1,100,0.0414746566074857,0
100,1,101,1.3,1,100,0.0806835103329406,0
100,1,102,1.3,1,100,0.00676924857442057,0
100,1,103,1.3,1,100,0.0179658777723163,0
100,1,104,1.3,1,100,0.12066878219603,0
100,1,105,1.3,1,100,0.0106127861560941,0
100,1,106,1.3,1,100,0.0719624677433897,0
100,1,107,1.3,1,100,0.0284916316170134,0
100,1,108,1.3,1,100,0.0364631337511679,0
100,1,109,1.3,1,100,0.0740802158723089,0
100,1,110,1.3,1,100,0.04854941680734,0
100,1,111,1.3,1,100,0.0219608232865748,0
100,1,112,1.3,1,100,0.0199763376790368,0
100,1,113,1.3,1,100,0.0556454232891467,0
100,1,114,1.3,1,100,0.0376913211511011,0
100,1,115,1.3,1,100,0.00764986207442142,0
100,1,116,1.3,1,100,0.0444215382383758,0
100,1,117,1.3,1,100,0.210219542361698,0
100,1,118,1.3,1,100,0.0156184426362466,0
100,1,119,1.3,1,100,0.0136634112275675,0
100,1,120,1.3,1,100,0.0439651552360672,0
100,1,121,1.3,1,100,0.0337372507134393,0
100,1,122,1.3,1,100,0.0391389443095103,0
100,1,123,1.3,1,100,0.0198136001157025,0
100,1,124,1.3,1,100,0.0894342864352469,0
100,1,125,1.3,1,100,0.0368002391112163,0
100,1,126,1.3,1,100,0.0140580322252979,0
100,1,127,1.3,1,100,0.0549167358550068,0
100,1,128,1.3,1,100,0.0373969054305477,0
100,1,129,1.3,1,100,0.072469403918702,0
100,1,130,1.3,1,100,0.0178557137999782,0
100,1,131,1.3,1,100,0.0161504993331805,0
100,1,132,1.3,1,100,0.0114769759809182,0
100,1,133,1.3,1,100,0.0311217628693356,0
100,1,134,1.3,1,100,0.0168574985772767,0
100,1,135,1.3,1,100,0.0290369243445807,0
100,1,136,1.3,1,100,0.0181702561033373,0
100,1,137,1.3,1,100,0.0401344321092527,0
100,1,138,1.3,1,100,0.0648485922215362,0
100,1,139,1.3,1,100,0.0330597443538038,0
100,1,140,1.3,1,100,0.0359606716269842,0
100,1,141,1.3,1,100,0.0066557456871127,0
100,1,142,1.3,1,100,0.0247602972797626,0
100,1,143,1.3,1,100,0.0222882082368429,0
100,1,144,1.3,1,100,0.0349799316757447,0
100,1,145,1.3,1,100,0.0426799028544459,0
100,1,146,1.3,1,100,0.034450412691359,0
100,1,147,1.3,1,100,0.0481797350550704,0
100,1,148,1.3,1,100,0.100951365016169,0
100,1,149,1.3,1,100,0.0417672081370138,0
100,1,150,1.3,1,100,0.136092312487908,0
100,1,151,1.3,1,100,0.0164312199500407,0
100,1,152,1.3,1,100,0.00793876379299142,0
100,1,153,1.3,1,100,0.136492943420987,0
100,1,154,1.3,1,100,0.0404611288855093,0
100,1,155,1.3,1,100,0.0272633859021508,0
100,1,156,1.3,1,100,0.0535000159612413,0
100,1,157,1.3,1,100,0.0537248391467799,0
100,1,158,1.3,1,100,0.0170499590470828,0
100,1,159,1.3,1,100,0.0743887806820996,0
100,1,160,1.3,1,100,0.0374902733946667,0
100,1,161,1.3,1,100,0.0163659607223728,0
100,1,162,1.3,1,100,0.0217313613483637,0
100,1,163,1.3,1,100,0.0244127959066272,0
100,1,164,1.3,1,100,0.027362165845479,0
100,1,165,1.3,1,100,0.0206848050092451,0
100,1,166,1.3,1,100,0.0117934575948305,0
100,1,167,1.3,1,100,0.0130844050001866,0
100,1,168,1.3,1,100,0.0152915548165748,0
100,1,169,1.3,1,100,0.0427895454542242,0
100,1,170,1.3,1,100,0.0179999092782858,0
100,1,171,1.3,1,100,0.0926285896156729,0
100,1,172,1.3,1,100,0.0299844705875299,0
100,1,173,1.3,1,100,0.0301037447768805,0
100,1,174,1.3,1,100,0.0112096027532911,0
100,1,175,1.3,1,100,0.0234525347331215,0
100,1,176,1.3,1,100,0.0247662238542989,0
100,1,177,1.3,1,100,0.0190100271862492,0
100,1,178,1.3,1,100,0.0294305112665624,0
100,1,179,1.3,1,100,0.0418329637050559,0
100,1,180,1.3,1,100,0.0307711235634437,0
100,1,181,1.3,1,100,0.00607310554413055,0
100,1,182,1.3,1,100,0.0440558257213943,0
100,1,183,1.3,1,100,0.0542624096188193,0
100,1,184,1.3,1,100,0.0422209986123319,0
100,1,185,1.3,1,100,0.0216367150435042,0
100,1,186,1.3,1,100,0.0219661194044933,0
100,1,187,1.3,1,100,0.0604273643233161,0
100,1,188,1.3,1,100,0.0291756918333006,0
100,1,189,1.3,1,100,0.025651988335853,0
100,1,190,1.3,1,100,0.0195474595675187,0
100,1,191,1.3,1,100,0.0397578631201514,0
100,1,192,1.3,1,100,0.015965554253166,0
100,1,193,1.3,1,100,0.09503101486902,0
100,1,194,1.3,1,100,0.0357313551593029,0
100,1,195,1.3,1,100,0.0280374214000133,0
100,1,196,1.3,1,100,0.0577581389376836,0
100,1,197,1.3,1,100,0.0298035866911333,0
100,1,198,1.3,1,100,0.011507883989902,0
100,1,199,1.3,1,100,0.0323987378756493,0
100,1,200,1.3,1,100,0.0251897518116444,0
100,1,1,1.4,1,100,0.0377320354720483,0
100,1,2,1.4,1,100,0.0173826570737964,0
100,1,3,1.4,1,100,0.0262361438406594,0
100,1,4,1.4,1,100,0.0130936860223925,0
100,1,5,1.4,1,100,0.0114217486039782,0
100,1,6,1.4,1,100,0.0698914070558189,0
100,1,7,1.4,1,100,0.0374157355113868,0
100,1,8,1.4,1,100,0.00634257465061368,0
100,1,9,1.4,1,100,0.0586987006901572,0
100,1,10,1.4,1,100,0.0462577806231827,0
100,1,11,1.4,1,100,0.0133621546756874,0
100,1,12,1.4,1,100,0.0216818636340761,0
100,1,13,1.4,1,100,0.0318323483174249,0
100,1,14,1.4,1,100,0.0112357111589561,0
100,1,15,1.4,1,100,0.0160563421212645,0
100,1,16,1.4,1,100,0.0144609332590683,0
100,1,17,1.4,1,100,0.0241625662821403,0
100,1,18,1.4,1,100,0.0124984858709366,0
100,1,19,1.4,1,100,0.0108367754887155,0
100,1,20,1.4,1,100,0.0137587080229339,0
100,1,21,1.4,1,100,0.0280408694358704,0
100,1,22,1.4,1,100,0.018906866518906,0
100,1,23,1.4,1,100,0.0392744477387155,0
100,1,24,1.4,1,100,0.036524186588586,0
100,1,25,1.4,1,100,0.0199871332374191,0
100,1,26,1.4,1,100,0.0378435604834042,0
100,1,27,1.4,1,100,0.221926797215281,0
100,1,28,1.4,1,100,0.0427895357632506,0
