n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
200,2,1.73205080756888,100,96,0.1,0.5,1.20292220738153e-09,0
200,2,1.73205080756888,100,97,0.1,0.5,2.38827136721288e-10,0
200,2,1.73205080756888,100,98,0.1,0.5,5.70903821773824e-09,0
200,2,1.73205080756888,100,99,0.1,0.5,2.28162467949459e-09,0
200,2,1.73205080756888,100,100,0.1,0.5,1.62922890189588e-08,0
200,2,1.73205080756888,100,101,0.1,0.5,7.85160684298333e-09,0
200,2,1.73205080756888,100,102,0.1,0.5,1.50985934359228e-09,0
200,2,1.73205080756888,100,103,0.1,0.5,2.81890409504683e-08,0
200,2,1.73205080756888,100,104,0.1,0.5,6.07993296020309e-09,0
200,2,1.73205080756888,100,105,0.1,0.5,3.05263345376111e-09,0
200,2,1.73205080756888,100,106,0.1,0.5,1.59075859036424e-09,0
200,2,1.73205080756888,100,107,0.1,0.5,2.96398950210421e-09,0
200,2,1.73205080756888,100,108,0.1,0.5,1.12811813208113e-08,0
200,2,1.73205080756888,100,109,0.1,0.5,2.15856828879846e-10,0
200,2,1.73205080756888,100,110,0.1,0.5,9.29307198339494e-09,0
200,2,1.73205080756888,100,111,0.1,0.5,3.65203599616217e-08,0
200,2,1.73205080756888,100,112,0.1,0.5,2.29897130201804e-09,0
200,2,1.73205080756888,100,113,0.1,0.5,5.09191391635817e-10,0
200,2,1.73205080756888,100,114,0.1,0.5,1.12075076296069e-10,0
200,2,1.73205080756888,100,115,0.1,0.5,1.26611002241284e-08,0
200,2,1.73205080756888,100,116,0.1,0.5,6.45590199578867e-09,0
200,2,1.73205080756888,100,117,0.1,0.5,3.13476310987298e-09,0
200,2,1.73205080756888,100,118,0.1,0.5,1.01853966430554e-09,0
200,2,1.73205080756888,100,119,0.1,0.5,2.50310886794089e-08,0
200,2,1.73205080756888,100,120,0.1,0.5,1.54382017012794e-08,0
200,2,1.73205080756888,100,121,0.1,0.5,1.41485043578106e-08,0
200,2,1.73205080756888,100,122,0.1,0.5,6.61040075282204e-10,0
200,2,1.73205080756888,100,123,0.1,0.5,2.44642932399105e-09,0
200,2,1.73205080756888,100,124,0.1,0.5,7.45208585198485e-10,0
200,2,1.73205080756888,100,125,0.1,0.5,1.23285428064954e-10,0
200,2,1.73205080756888,100,126,0.1,0.5,3.56626272132193e-09,0
200,2,1.73205080756888,100,127,0.1,0.5,3.3618968559702e-09,0
200,2,1.73205080756888,100,128,0.1,0.5,8.95473539593124e-10,0
200,2,1.73205080756888,100,129,0.1,0.5,2.44091987918598e-08,0
200,2,1.73205080756888,100,130,0.1,0.5,1.82835233192731e-08,0
200,2,1.73205080756888,100,131,0.1,0.5,8.16682453675664e-09,0
200,2,1.73205080756888,100,132,0.1,0.5,6.31604581905765e-09,0
200,2,1.73205080756888,100,133,0.1,0.5,1.81320293032735e-09,0
200,2,1.73205080756888,100,134,0.1,0.5,5.23123404309307e-10,0
200,2,1.73205080756888,100,135,0.1,0.5,9.24161854013035e-10,0
200,2,1.73205080756888,100,136,0.1,0.5,4.98252888272842e-10,0
200,2,1.73205080756888,100,137,0.1,0.5,7.89468015716711e-09,0
200,2,1.73205080756888,100,138,0.1,0.5,7.31249125695959e-09,0
200,2,1.73205080756888,100,139,0.1,0.5,8.00950610171666e-09,0
200,2,1.73205080756888,100,140,0.1,0.5,1.9520325333094e-10,0
200,2,1.73205080756888,100,141,0.1,0.5,1.69959771093065e-09,0
200,2,1.73205080756888,100,142,0.1,0.5,4.89189383843489e-09,0
200,2,1.73205080756888,100,143,0.1,0.5,9.64882132415562e-09,0
200,2,1.73205080756888,100,144,0.1,0.5,1.22395667531952e-09,0
200,2,1.73205080756888,100,145,0.1,0.5,8.72538236325374e-09,0
200,2,1.73205080756888,100,146,0.1,0.5,6.00012968558936e-09,0
200,2,1.73205080756888,100,147,0.1,0.5,2.1820630376282e-07,0
200,2,1.73205080756888,100,148,0.1,0.5,1.53381504283198e-08,0
200,2,1.73205080756888,100,149,0.1,0.5,2.78826683309912e-08,0
200,2,1.73205080756888,100,150,0.1,0.5,7.80795738176248e-09,0
200,2,1.73205080756888,100,151,0.1,0.5,8.63627265529703e-10,0
200,2,1.73205080756888,100,152,0.1,0.5,2.97022691966505e-10,0
200,2,1.73205080756888,100,153,0.1,0.5,2.0872174223928e-09,0
200,2,1.73205080756888,100,154,0.1,0.5,8.2268840842414e-09,0
200,2,1.73205080756888,100,155,0.1,0.5,3.9229392124553e-09,0
200,2,1.73205080756888,100,156,0.1,0.5,4.90666341943895e-09,0
200,2,1.73205080756888,100,157,0.1,0.5,4.48892581187671e-09,0
200,2,1.73205080756888,100,158,0.1,0.5,5.55842380083175e-10,0
200,2,1.73205080756888,100,159,0.1,0.5,5.84956008955802e-10,0
200,2,1.73205080756888,100,160,0.1,0.5,4.80015961017277e-09,0
200,2,1.73205080756888,100,161,0.1,0.5,9.53365953248093e-09,0
200,2,1.73205080756888,100,162,0.1,0.5,6.97588579064198e-10,0
200,2,1.73205080756888,100,163,0.1,0.5,2.11110475847342e-09,0
200,2,1.73205080756888,100,164,0.1,0.5,8.22607324437314e-09,0
200,2,1.73205080756888,100,165,0.1,0.5,1.2066443680111e-09,0
200,2,1.73205080756888,100,166,0.1,0.5,6.17261405743523e-09,0
200,2,1.73205080756888,100,167,0.1,0.5,2.87439069265939e-09,0
200,2,1.73205080756888,100,168,0.1,0.5,5.9156524579853e-09,0
200,2,1.73205080756888,100,169,0.1,0.5,3.61116752757449e-09,0
200,2,1.73205080756888,100,170,0.1,0.5,3.23073721984165e-11,0
200,2,1.73205080756888,100,171,0.1,0.5,3.24703145514571e-09,0
200,2,1.73205080756888,100,172,0.1,0.5,8.53880889993118e-08,0
200,2,1.73205080756888,100,173,0.1,0.5,9.70023152373952e-10,0
200,2,1.73205080756888,100,174,0.1,0.5,1.82289554965005e-10,0
200,2,1.73205080756888,100,175,0.1,0.5,3.93072073176602e-11,0
200,2,1.73205080756888,100,176,0.1,0.5,8.48765886625008e-09,0
200,2,1.73205080756888,100,177,0.1,0.5,4.66940767847084e-10,0
200,2,1.73205080756888,100,178,0.1,0.5,8.9493114246727e-09,0
200,2,1.73205080756888,100,179,0.1,0.5,4.7716791255507e-10,0
200,2,1.73205080756888,100,180,0.1,0.5,2.63177179512067e-10,0
200,2,1.73205080756888,100,181,0.1,0.5,3.60949609810333e-10,0
200,2,1.73205080756888,100,182,0.1,0.5,6.98830167655471e-11,0
200,2,1.73205080756888,100,183,0.1,0.5,1.68525976368684e-08,0
200,2,1.73205080756888,100,184,0.1,0.5,1.57961205997737e-08,0
200,2,1.73205080756888,100,185,0.1,0.5,2.80201022984841e-09,0
200,2,1.73205080756888,100,186,0.1,0.5,7.97791919268965e-10,0
200,2,1.73205080756888,100,187,0.1,0.5,4.31288585408947e-10,0
200,2,1.73205080756888,100,188,0.1,0.5,5.43723053693419e-09,0
200,2,1.73205080756888,100,189,0.1,0.5,2.09784068948786e-09,0
200,2,1.73205080756888,100,190,0.1,0.5,5.59002863799811e-09,0
200,2,1.73205080756888,100,191,0.1,0.5,9.92882934344637e-09,0
200,2,1.73205080756888,100,192,0.1,0.5,1.34277447668247e-10,0
200,2,1.73205080756888,100,193,0.1,0.5,5.73108642912197e-08,0
200,2,1.73205080756888,100,194,0.1,0.5,6.23906624747261e-09,0
200,2,1.73205080756888,100,195,0.1,0.5,2.13368546183926e-10,0
200,2,1.73205080756888,100,196,0.1,0.5,1.93865166286969e-08,0
200,2,1.73205080756888,100,197,0.1,0.5,1.54260887217338e-09,0
200,2,1.73205080756888,100,198,0.1,0.5,1.98085825431603e-08,0
200,2,1.73205080756888,100,199,0.1,0.5,9.3052822658192e-10,0
200,2,1.73205080756888,100,200,0.1,0.5,2.244222253921e-10,0
