n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
500,2,1.73205080756888,100,95,0.1,0.5,4.81665568065485e-05,0
500,2,1.73205080756888,100,96,0.1,0.5,1.80959779178959e-07,0
500,2,1.73205080756888,100,97,0.1,0.5,6.97500009844842e-06,0
500,2,1.73205080756888,100,98,0.1,0.5,8.77574613376888e-09,0
500,2,1.73205080756888,100,99,0.1,0.5,7.89951389327589e-07,0
500,2,1.73205080756888,100,100,0.1,0.5,3.7019864947797e-07,0
500,2,1.73205080756888,100,101,0.1,0.5,6.24484074989667e-09,0
500,2,1.73205080756888,100,102,0.1,0.5,4.29588542856298e-07,0
500,2,1.73205080756888,100,103,0.1,0.5,1.25311337058406e-05,0
500,2,1.73205080756888,100,104,0.1,0.5,7.69991507312674e-08,0
500,2,1.73205080756888,100,105,0.1,0.5,3.72391206097744e-07,0
500,2,1.73205080756888,100,106,0.1,0.5,1.31904163106398e-05,0
500,2,1.73205080756888,100,107,0.1,0.5,3.24811215828698e-07,0
500,2,1.73205080756888,100,108,0.1,0.5,7.34754527537029e-07,0
500,2,1.73205080756888,100,109,0.1,0.5,8.44120002772628e+230,1
500,2,1.73205080756888,100,110,0.1,0.5,6.90091327179467e-07,0
500,2,1.73205080756888,100,111,0.1,0.5,0.000176774713583657,0
500,2,1.73205080756888,100,112,0.1,0.5,7.73623723953966e-06,0
500,2,1.73205080756888,100,113,0.1,0.5,2.64991204299863e-05,0
500,2,1.73205080756888,100,114,0.1,0.5,5.48920695945505e-08,0
500,2,1.73205080756888,100,115,0.1,0.5,9.80653557797131e-05,0
500,2,1.73205080756888,100,116,0.1,0.5,1.99662968323416e-08,0
500,2,1.73205080756888,100,117,0.1,0.5,6.52455504613718e-08,0
500,2,1.73205080756888,100,118,0.1,0.5,2.85413480607772e-08,0
500,2,1.73205080756888,100,119,0.1,0.5,2.25730897455597e-08,0
500,2,1.73205080756888,100,120,0.1,0.5,2.52459109932521e-07,0
500,2,1.73205080756888,100,121,0.1,0.5,1.06973162500249e-07,0
500,2,1.73205080756888,100,122,0.1,0.5,3.78455808198072e-05,0
500,2,1.73205080756888,100,123,0.1,0.5,5.59327917208041e-07,0
500,2,1.73205080756888,100,124,0.1,0.5,5.59686181464624e-06,0
500,2,1.73205080756888,100,125,0.1,0.5,2.18136105106068e-06,0
500,2,1.73205080756888,100,126,0.1,0.5,1.19760771540302e-06,0
500,2,1.73205080756888,100,127,0.1,0.5,9.37087452786696e-08,0
500,2,1.73205080756888,100,128,0.1,0.5,2.58604264520906e-06,0
500,2,1.73205080756888,100,129,0.1,0.5,6.30338997162137e-07,0
500,2,1.73205080756888,100,130,0.1,0.5,3.35948441168061e-07,0
500,2,1.73205080756888,100,131,0.1,0.5,1.26425346675915e-08,0
500,2,1.73205080756888,100,132,0.1,0.5,8.07473984993902e-07,0
500,2,1.73205080756888,100,133,0.1,0.5,2.24680520563388e-05,0
500,2,1.73205080756888,100,134,0.1,0.5,2.78921198121331e-07,0
500,2,1.73205080756888,100,135,0.1,0.5,3.98740351772651e-06,0
500,2,1.73205080756888,100,136,0.1,0.5,3.28235136966009e-07,0
500,2,1.73205080756888,100,137,0.1,0.5,1.63331289469133e-07,0
500,2,1.73205080756888,100,138,0.1,0.5,6.31999569154073e-09,0
500,2,1.73205080756888,100,139,0.1,0.5,8.96110294124862e-06,0
500,2,1.73205080756888,100,140,0.1,0.5,5.35601945766228e-08,0
500,2,1.73205080756888,100,141,0.1,0.5,2.44217260933568e-07,0
500,2,1.73205080756888,100,142,0.1,0.5,1.16243608283145e-07,0
500,2,1.73205080756888,100,143,0.1,0.5,7.75375579431577e-06,0
500,2,1.73205080756888,100,144,0.1,0.5,1.20466330961356e-08,0
500,2,1.73205080756888,100,145,0.1,0.5,2.07267452600405e+24,1
500,2,1.73205080756888,100,146,0.1,0.5,8.86409967872653e-07,0
500,2,1.73205080756888,100,147,0.1,0.5,6.01672482415683e-06,0
500,2,1.73205080756888,100,148,0.1,0.5,9.35030011865678e-06,0
500,2,1.73205080756888,100,149,0.1,0.5,6.63842989629092e-06,0
500,2,1.73205080756888,100,150,0.1,0.5,0.00242513521131083,0
500,2,1.73205080756888,100,151,0.1,0.5,7.63410265060665e-07,0
500,2,1.73205080756888,100,152,0.1,0.5,4.5632329973238e-05,0
500,2,1.73205080756888,100,153,0.1,0.5,2.08280854312507,0
500,2,1.73205080756888,100,154,0.1,0.5,7.23849143594191e-09,0
500,2,1.73205080756888,100,155,0.1,0.5,1.82999526288299e-09,0
500,2,1.73205080756888,100,156,0.1,0.5,1.57008573970123e-05,0
500,2,1.73205080756888,100,157,0.1,0.5,2.35766034460092e-06,0
500,2,1.73205080756888,100,158,0.1,0.5,4.5651414743257e-07,0
500,2,1.73205080756888,100,159,0.1,0.5,9.8998674541582e-09,0
500,2,1.73205080756888,100,160,0.1,0.5,3.57261981556912e-08,0
500,2,1.73205080756888,100,161,0.1,0.5,1.69267089759665e+115,1
500,2,1.73205080756888,100,162,0.1,0.5,5.928214543523e-07,0
500,2,1.73205080756888,100,163,0.1,0.5,1.00408280232129e-05,0
500,2,1.73205080756888,100,164,0.1,0.5,5.22432076326403e-08,0
500,2,1.73205080756888,100,165,0.1,0.5,1.22995887242502e-08,0
500,2,1.73205080756888,100,166,0.1,0.5,0.00449504333482756,0
500,2,1.73205080756888,100,167,0.1,0.5,1.60321950164817e-06,0
500,2,1.73205080756888,100,168,0.1,0.5,1780.91217176457,1
500,2,1.73205080756888,100,169,0.1,0.5,9.69308567647359e+271,1
500,2,1.73205080756888,100,170,0.1,0.5,5.05736499265187e-09,0
500,2,1.73205080756888,100,171,0.1,0.5,6.11689873067797e-06,0
500,2,1.73205080756888,100,172,0.1,0.5,8.67141436480663e-06,0
500,2,1.73205080756888,100,173,0.1,0.5,3.50154791864316e-07,0
500,2,1.73205080756888,100,174,0.1,0.5,3.30450314261043e-08,0
500,2,1.73205080756888,100,175,0.1,0.5,1.30076439734359e-05,0
500,2,1.73205080756888,100,176,0.1,0.5,1.01289960422687e-06,0
500,2,1.73205080756888,100,177,0.1,0.5,3.26385156613658e-06,0
500,2,1.73205080756888,100,178,0.1,0.5,7.29787816640679e-07,0
500,2,1.73205080756888,100,179,0.1,0.5,5.14201521069742e-06,0
500,2,1.73205080756888,100,180,0.1,0.5,3.04755560744445e-06,0
500,2,1.73205080756888,100,181,0.1,0.5,1.07894526578257e-06,0
500,2,1.73205080756888,100,182,0.1,0.5,0.000165308966312324,0
500,2,1.73205080756888,100,183,0.1,0.5,9.56904953303597e-09,0
500,2,1.73205080756888,100,184,0.1,0.5,3.35164291111926e-06,0
500,2,1.73205080756888,100,185,0.1,0.5,3.31619056150492e-06,0
500,2,1.73205080756888,100,186,0.1,0.5,1.50013222531737e-06,0
500,2,1.73205080756888,100,187,0.1,0.5,5.64496024471356e-08,0
500,2,1.73205080756888,100,188,0.1,0.5,1.05172848024468e-05,0
500,2,1.73205080756888,100,189,0.1,0.5,0.000297971428250815,0
500,2,1.73205080756888,100,190,0.1,0.5,1.2037943413899e-05,0
500,2,1.73205080756888,100,191,0.1,0.5,4.53815942664114e-06,0
500,2,1.73205080756888,100,192,0.1,0.5,2.16584315901978e-06,0
500,2,1.73205080756888,100,193,0.1,0.5,3.19611744565303e-05,0
500,2,1.73205080756888,100,194,0.1,0.5,Inf,1
500,2,1.73205080756888,100,195,0.1,0.5,4.2277561276468e-07,0
500,2,1.73205080756888,100,196,0.1,0.5,5.66262806257354e-06,0
500,2,1.73205080756888,100,197,0.1,0.5,4.37164711699568e-07,0
500,2,1.73205080756888,100,198,0.1,0.5,1.68562007595367e-06,0
500,2,1.73205080756888,100,199,0.1,0.5,8.05935344775557e-08,0
500,2,1.73205080756888,100,200,0.1,0.5,1.86300024339435e-06,0
