n_obs,d,sigma,B,sim,alpha,p_0,test_stat,reject
1000,2,1.73205080756888,100,40,0.1,0.5,1.04854358608585e-08,0
1000,2,1.73205080756888,100,41,0.1,0.5,9.89073872820212e-08,0
1000,2,1.73205080756888,100,42,0.1,0.5,96178.9624337745,1
1000,2,1.73205080756888,100,43,0.1,0.5,3.11156322910961e-06,0
1000,2,1.73205080756888,100,44,0.1,0.5,2.7421455476414e-05,0
1000,2,1.73205080756888,100,45,0.1,0.5,14556370308.0028,1
1000,2,1.73205080756888,100,46,0.1,0.5,1.40180210314298e-06,0
1000,2,1.73205080756888,100,47,0.1,0.5,1237245695.10208,1
1000,2,1.73205080756888,100,48,0.1,0.5,3.27223489376878e-06,0
1000,2,1.73205080756888,100,49,0.1,0.5,1.62018999720553e-08,0
1000,2,1.73205080756888,100,50,0.1,0.5,2.10636466334492e+102,1
1000,2,1.73205080756888,100,51,0.1,0.5,3.00598981594684e-07,0
1000,2,1.73205080756888,100,52,0.1,0.5,3.28012098474598e-08,0
1000,2,1.73205080756888,100,53,0.1,0.5,1.69329879737696e-06,0
1000,2,1.73205080756888,100,54,0.1,0.5,4.5614065424162,0
1000,2,1.73205080756888,100,55,0.1,0.5,6.21577561396203e-08,0
1000,2,1.73205080756888,100,56,0.1,0.5,935147129767.518,1
1000,2,1.73205080756888,100,57,0.1,0.5,4.88380690684051e-07,0
1000,2,1.73205080756888,100,58,0.1,0.5,2.16935901740097e-09,0
1000,2,1.73205080756888,100,59,0.1,0.5,7493848908037.72,1
1000,2,1.73205080756888,100,60,0.1,0.5,3273931222.01867,1
1000,2,1.73205080756888,100,61,0.1,0.5,1.1036247234252e-06,0
1000,2,1.73205080756888,100,62,0.1,0.5,5.95889936089465e-07,0
1000,2,1.73205080756888,100,63,0.1,0.5,1.38870256816737e-07,0
1000,2,1.73205080756888,100,64,0.1,0.5,252.871463334721,1
1000,2,1.73205080756888,100,65,0.1,0.5,2.25966631171423e+142,1
1000,2,1.73205080756888,100,66,0.1,0.5,6.86382950314922e-08,0
1000,2,1.73205080756888,100,67,0.1,0.5,0.0029567615274136,0
1000,2,1.73205080756888,100,68,0.1,0.5,0.00153575766939487,0
1000,2,1.73205080756888,100,69,0.1,0.5,1085.31601995229,1
1000,2,1.73205080756888,100,70,0.1,0.5,1.01143478509621e-10,0
1000,2,1.73205080756888,100,71,0.1,0.5,0.00049628798310124,0
1000,2,1.73205080756888,100,72,0.1,0.5,2.24696004590206e-06,0
1000,2,1.73205080756888,100,73,0.1,0.5,0.0233384425015909,0
1000,2,1.73205080756888,100,74,0.1,0.5,3.07746015776141e-05,0
1000,2,1.73205080756888,100,75,0.1,0.5,Inf,1
1000,2,1.73205080756888,100,76,0.1,0.5,0.4627158345476,0
1000,2,1.73205080756888,100,77,0.1,0.5,1.21070457477542e-06,0
1000,2,1.73205080756888,100,78,0.1,0.5,1.95510607482761e-06,0
1000,2,1.73205080756888,100,79,0.1,0.5,5.60557163264369e+35,1
1000,2,1.73205080756888,100,80,0.1,0.5,5.11245030669616e-09,0
1000,2,1.73205080756888,100,81,0.1,0.5,3.06909487319415e+104,1
1000,2,1.73205080756888,100,82,0.1,0.5,5.81167861274103e-08,0
1000,2,1.73205080756888,100,83,0.1,0.5,2.05285821559008e-08,0
1000,2,1.73205080756888,100,84,0.1,0.5,6.10985770239949e-07,0
1000,2,1.73205080756888,100,85,0.1,0.5,2.60408620745842e-08,0
1000,2,1.73205080756888,100,86,0.1,0.5,6.38087780549331e-08,0
1000,2,1.73205080756888,100,87,0.1,0.5,5.83015576824749e-08,0
1000,2,1.73205080756888,100,88,0.1,0.5,25824354.4520252,1
1000,2,1.73205080756888,100,89,0.1,0.5,1.42332727034358e-06,0
1000,2,1.73205080756888,100,90,0.1,0.5,Inf,1
1000,2,1.73205080756888,100,91,0.1,0.5,6.63263916754372e-09,0
1000,2,1.73205080756888,100,92,0.1,0.5,1.31554811931058e-08,0
1000,2,1.73205080756888,100,93,0.1,0.5,2.38029751209872e+24,1
1000,2,1.73205080756888,100,94,0.1,0.5,4.88145348943462e-09,0
1000,2,1.73205080756888,100,95,0.1,0.5,2.14730952706151e-06,0
1000,2,1.73205080756888,100,96,0.1,0.5,1.94072026432147,0
1000,2,1.73205080756888,100,97,0.1,0.5,0.228882793517992,0
1000,2,1.73205080756888,100,98,0.1,0.5,2.75856593462181e-06,0
1000,2,1.73205080756888,100,99,0.1,0.5,4.91341982013356e-07,0
1000,2,1.73205080756888,100,100,0.1,0.5,2.12417241238798e-07,0
1000,2,1.73205080756888,100,101,0.1,0.5,5.47623872517098e-08,0
1000,2,1.73205080756888,100,102,0.1,0.5,250.013689101903,1
1000,2,1.73205080756888,100,103,0.1,0.5,Inf,1
1000,2,1.73205080756888,100,104,0.1,0.5,2.12010425026263e-07,0
1000,2,1.73205080756888,100,105,0.1,0.5,3.28911927058613e-08,0
1000,2,1.73205080756888,100,106,0.1,0.5,1.18576249585451e+38,1
1000,2,1.73205080756888,100,107,0.1,0.5,426.572218122736,1
1000,2,1.73205080756888,100,108,0.1,0.5,5.33638319520156e-07,0
1000,2,1.73205080756888,100,109,0.1,0.5,1.67253978862051e-08,0
1000,2,1.73205080756888,100,110,0.1,0.5,0.0488480124301267,0
1000,2,1.73205080756888,100,111,0.1,0.5,17272584995821500000,1
1000,2,1.73205080756888,100,112,0.1,0.5,2.66002621665598e-07,0
1000,2,1.73205080756888,100,113,0.1,0.5,1.23308861806086e-06,0
1000,2,1.73205080756888,100,114,0.1,0.5,1.06504787086693e-07,0
1000,2,1.73205080756888,100,115,0.1,0.5,1.45807670005303e-07,0
1000,2,1.73205080756888,100,116,0.1,0.5,1.21639407467041e-06,0
1000,2,1.73205080756888,100,117,0.1,0.5,1.69645628743074e-05,0
1000,2,1.73205080756888,100,118,0.1,0.5,2.14832856014858e-06,0
1000,2,1.73205080756888,100,119,0.1,0.5,13.122004046434,1
1000,2,1.73205080756888,100,120,0.1,0.5,1.21729114056941e-05,0
1000,2,1.73205080756888,100,121,0.1,0.5,23.5040665478605,1
1000,2,1.73205080756888,100,122,0.1,0.5,1.85910058740131e-07,0
1000,2,1.73205080756888,100,123,0.1,0.5,1.63335748112343e-09,0
1000,2,1.73205080756888,100,124,0.1,0.5,1.34960090437057e-07,0
1000,2,1.73205080756888,100,125,0.1,0.5,2.91811791621716,0
1000,2,1.73205080756888,100,126,0.1,0.5,2.36529385800873e-09,0
1000,2,1.73205080756888,100,127,0.1,0.5,61.8147155045609,1
1000,2,1.73205080756888,100,128,0.1,0.5,2.29460556372254e+21,1
1000,2,1.73205080756888,100,129,0.1,0.5,1.27610267955462e-07,0
1000,2,1.73205080756888,100,130,0.1,0.5,2.40318648672721e-08,0
1000,2,1.73205080756888,100,131,0.1,0.5,5.98142051595997e-07,0
1000,2,1.73205080756888,100,132,0.1,0.5,7.7341037620952e-07,0
1000,2,1.73205080756888,100,133,0.1,0.5,1.4021766375514e-07,0
1000,2,1.73205080756888,100,134,0.1,0.5,4.17927775094481e+184,1
1000,2,1.73205080756888,100,135,0.1,0.5,4.02367742155047e+109,1
1000,2,1.73205080756888,100,136,0.1,0.5,1.43118675022656e-07,0
1000,2,1.73205080756888,100,137,0.1,0.5,1.6824968283431e-07,0
1000,2,1.73205080756888,100,138,0.1,0.5,89586797794173.1,1
1000,2,1.73205080756888,100,139,0.1,0.5,3.60657364152508e-08,0
1000,2,1.73205080756888,100,140,0.1,0.5,1.21742217750251e-06,0
1000,2,1.73205080756888,100,141,0.1,0.5,1.1457154411321e-07,0
1000,2,1.73205080756888,100,142,0.1,0.5,2.61779320662849e+68,1
1000,2,1.73205080756888,100,143,0.1,0.5,5699947330793400,1
1000,2,1.73205080756888,100,144,0.1,0.5,0.0526380123474393,0
1000,2,1.73205080756888,100,145,0.1,0.5,1.0910518104893e-07,0
1000,2,1.73205080756888,100,146,0.1,0.5,8.49172959120042e-06,0
1000,2,1.73205080756888,100,147,0.1,0.5,9.68636099100636e-08,0
1000,2,1.73205080756888,100,148,0.1,0.5,1.94606550581479e-06,0
1000,2,1.73205080756888,100,149,0.1,0.5,8.35523773493703e-07,0
1000,2,1.73205080756888,100,150,0.1,0.5,0.00284084341919758,0
1000,2,1.73205080756888,100,151,0.1,0.5,1152138776.97844,1
1000,2,1.73205080756888,100,152,0.1,0.5,3.18336046654399e-06,0
1000,2,1.73205080756888,100,153,0.1,0.5,8.09875931411306e-06,0
1000,2,1.73205080756888,100,154,0.1,0.5,1.64157389066018e-07,0
1000,2,1.73205080756888,100,155,0.1,0.5,8.59746045217407e+39,1
1000,2,1.73205080756888,100,156,0.1,0.5,2.34308853408736e-08,0
1000,2,1.73205080756888,100,157,0.1,0.5,3.51681264713258e-06,0
1000,2,1.73205080756888,100,158,0.1,0.5,2.75952334069787e-08,0
1000,2,1.73205080756888,100,159,0.1,0.5,6.02137822658885e+26,1
1000,2,1.73205080756888,100,160,0.1,0.5,1.85658148014489e-07,0
1000,2,1.73205080756888,100,161,0.1,0.5,3.23281511122668e-12,0
1000,2,1.73205080756888,100,162,0.1,0.5,1.3167538375279e-08,0
1000,2,1.73205080756888,100,163,0.1,0.5,3.64511669782523e-09,0
1000,2,1.73205080756888,100,164,0.1,0.5,2.2161251391233e-07,0
1000,2,1.73205080756888,100,165,0.1,0.5,1.25296042671595e-07,0
1000,2,1.73205080756888,100,166,0.1,0.5,122806218.015982,1
1000,2,1.73205080756888,100,167,0.1,0.5,3.88240878170188e-06,0
1000,2,1.73205080756888,100,168,0.1,0.5,Inf,1
1000,2,1.73205080756888,100,169,0.1,0.5,6.2704286785499e-08,0
1000,2,1.73205080756888,100,170,0.1,0.5,2.42698942404514e-07,0
1000,2,1.73205080756888,100,171,0.1,0.5,1.6711763077483,0
1000,2,1.73205080756888,100,172,0.1,0.5,1.3836836718831e-08,0
1000,2,1.73205080756888,100,173,0.1,0.5,2.24207481827576e-07,0
1000,2,1.73205080756888,100,174,0.1,0.5,4.38950290392843e-05,0
1000,2,1.73205080756888,100,175,0.1,0.5,578309905058683000,1
1000,2,1.73205080756888,100,176,0.1,0.5,0.464857611440755,0
1000,2,1.73205080756888,100,177,0.1,0.5,3.98357198931579e-05,0
1000,2,1.73205080756888,100,178,0.1,0.5,1.22944224483469e-06,0
1000,2,1.73205080756888,100,179,0.1,0.5,1.78337661639514e-08,0
1000,2,1.73205080756888,100,180,0.1,0.5,0.00303320127773671,0
1000,2,1.73205080756888,100,181,0.1,0.5,1.55005481606567e-05,0
1000,2,1.73205080756888,100,182,0.1,0.5,Inf,1
1000,2,1.73205080756888,100,183,0.1,0.5,1.29185577554816e-05,0
1000,2,1.73205080756888,100,184,0.1,0.5,Inf,1
1000,2,1.73205080756888,100,185,0.1,0.5,3.40724706403271e+27,1
1000,2,1.73205080756888,100,186,0.1,0.5,1.66041001936257e-07,0
1000,2,1.73205080756888,100,187,0.1,0.5,9.02419078002416e-07,0
1000,2,1.73205080756888,100,188,0.1,0.5,6.41224663326155e-09,0
1000,2,1.73205080756888,100,189,0.1,0.5,9.86529866127002e-11,0
1000,2,1.73205080756888,100,190,0.1,0.5,1.20424175046006e-05,0
1000,2,1.73205080756888,100,191,0.1,0.5,723198338.992402,1
1000,2,1.73205080756888,100,192,0.1,0.5,2.67413723061884e+52,1
1000,2,1.73205080756888,100,193,0.1,0.5,1132165630026.98,1
1000,2,1.73205080756888,100,194,0.1,0.5,4.56882225912224e-08,0
1000,2,1.73205080756888,100,195,0.1,0.5,2.91731433815819e-09,0
1000,2,1.73205080756888,100,196,0.1,0.5,0.000385374810449161,0
1000,2,1.73205080756888,100,197,0.1,0.5,8.55526131322116e-06,0
1000,2,1.73205080756888,100,198,0.1,0.5,3.11726611063904e-07,0
1000,2,1.73205080756888,100,199,0.1,0.5,1.34735161011253e-07,0
1000,2,1.73205080756888,100,200,0.1,0.5,8.7178817754216e+40,1
